runid,fillid,starttime
307744,10201,2024-10-06 00:00:50+00:00
307740,10200,2024-10-05 21:53:19+00:00
307739,10200,2024-10-05 21:48:40+00:00
307738,10200,2024-10-05 21:35:31+00:00
307737,10200,2024-10-05 20:58:03+00:00
307736,10200,2024-10-05 20:32:56+00:00
307735,10200,2024-10-05 19:32:46+00:00
307734,10200,2024-10-05 18:32:58+00:00
307733,10200,2024-10-05 18:29:32+00:00
307732,10200,2024-10-05 17:29:19+00:00
307731,10200,2024-10-05 17:20:45+00:00
307730,10200,2024-10-05 16:20:40+00:00
307729,10200,2024-10-05 16:20:07+00:00
307728,10200,2024-10-05 15:47:09+00:00
307727,10200,2024-10-05 15:39:09+00:00
307726,10200,2024-10-05 15:38:26+00:00
307725,10200,2024-10-05 14:46:05+00:00
307724,10200,2024-10-05 14:35:54+00:00
307723,10200,2024-10-05 14:13:36+00:00
307722,10200,2024-10-05 13:49:15+00:00
307721,10200,2024-10-05 13:11:30+00:00
307720,10200,2024-10-05 12:44:55+00:00
307719,10200,2024-10-05 12:37:43+00:00
307718,10200,2024-10-05 12:24:13+00:00
307717,10200,2024-10-05 11:24:07+00:00
307716,10200,2024-10-05 11:19:11+00:00
307715,10200,2024-10-05 11:14:30+00:00
307714,10200,2024-10-05 10:31:07+00:00
307713,10200,2024-10-05 10:30:10+00:00
307712,10200,2024-10-05 09:52:04+00:00
307711,10200,2024-10-05 09:43:47+00:00
307710,10200,2024-10-05 09:33:59+00:00
307709,10200,2024-10-05 09:20:50+00:00
307708,10200,2024-10-05 09:17:55+00:00
307707,10200,2024-10-05 08:47:49+00:00
307706,10200,2024-10-05 08:47:08+00:00
307705,10200,2024-10-05 08:46:02+00:00
307704,10200,2024-10-05 08:42:36+00:00
307703,10200,2024-10-05 08:40:29+00:00
307702,10200,2024-10-05 08:35:27+00:00
307701,10200,2024-10-05 08:34:30+00:00
307700,10200,2024-10-05 08:33:09+00:00
307699,10200,2024-10-05 08:32:27+00:00
307698,10200,2024-10-05 08:29:58+00:00
307697,10200,2024-10-05 08:28:23+00:00
307696,10200,2024-10-05 08:24:54+00:00
307695,10200,2024-10-05 08:21:33+00:00
307694,10200,2024-10-05 08:15:22+00:00
307693,10200,2024-10-05 08:14:44+00:00
307692,10200,2024-10-05 08:14:00+00:00
307691,10200,2024-10-05 08:11:42+00:00
307690,10200,2024-10-05 07:55:03+00:00
307689,10200,2024-10-05 07:45:01+00:00
307688,10200,2024-10-05 07:38:34+00:00
307687,10200,2024-10-05 07:37:54+00:00
307678,10199,2024-10-05 01:27:52+00:00
307677,10199,2024-10-05 00:47:58+00:00
307676,10199,2024-10-05 00:31:22+00:00
307675,10199,2024-10-05 00:17:13+00:00
307674,10199,2024-10-04 23:43:35+00:00
307673,10199,2024-10-04 22:54:00+00:00
307672,10199,2024-10-04 22:30:22+00:00
307671,10199,2024-10-04 22:28:05+00:00
307670,10199,2024-10-04 22:17:56+00:00
307669,10199,2024-10-04 22:09:49+00:00
307668,10199,2024-10-04 21:20:25+00:00
307667,10199,2024-10-04 20:31:05+00:00
307666,10199,2024-10-04 20:17:16+00:00
307665,10199,2024-10-04 19:30:43+00:00
307664,10199,2024-10-04 19:28:34+00:00
307663,10199,2024-10-04 19:16:03+00:00
307662,10199,2024-10-04 18:48:44+00:00
307661,10199,2024-10-04 18:09:55+00:00
307660,10199,2024-10-04 17:09:52+00:00
307659,10199,2024-10-04 16:51:54+00:00
307658,10199,2024-10-04 16:38:25+00:00
307657,10199,2024-10-04 15:38:22+00:00
307656,10199,2024-10-04 15:15:10+00:00
307655,10199,2024-10-04 15:08:59+00:00
307654,10199,2024-10-04 14:37:04+00:00
307653,10199,2024-10-04 14:29:47+00:00
307652,10199,2024-10-04 14:18:59+00:00
307651,10199,2024-10-04 14:05:05+00:00
307650,10199,2024-10-04 13:57:04+00:00
307649,10199,2024-10-04 13:42:59+00:00
307648,10199,2024-10-04 13:39:36+00:00
307647,10199,2024-10-04 13:17:10+00:00
307646,10199,2024-10-04 13:14:43+00:00
307645,10199,2024-10-04 13:14:02+00:00
307644,10199,2024-10-04 13:13:19+00:00
307643,10199,2024-10-04 12:59:55+00:00
307642,10199,2024-10-04 12:56:34+00:00
307641,10199,2024-10-04 12:20:13+00:00
307617,10197,2024-10-04 04:18:06+00:00
307616,10197,2024-10-04 03:54:31+00:00
307615,10197,2024-10-04 03:32:58+00:00
307614,10197,2024-10-04 03:11:07+00:00
307613,10197,2024-10-04 02:10:57+00:00
307612,10197,2024-10-04 01:47:29+00:00
307611,10197,2024-10-04 01:34:08+00:00
307610,10197,2024-10-04 01:09:58+00:00
307609,10197,2024-10-04 01:08:06+00:00
307608,10197,2024-10-04 00:07:55+00:00
307607,10197,2024-10-03 23:19:00+00:00
307606,10197,2024-10-03 22:56:08+00:00
307605,10197,2024-10-03 22:50:14+00:00
307604,10197,2024-10-03 22:43:40+00:00
307603,10197,2024-10-03 22:31:48+00:00
307602,10197,2024-10-03 22:26:15+00:00
307601,10197,2024-10-03 22:21:43+00:00
307600,10197,2024-10-03 22:18:07+00:00
307599,10197,2024-10-03 22:11:08+00:00
307598,10197,2024-10-03 22:02:12+00:00
307597,10197,2024-10-03 21:49:19+00:00
307596,10197,2024-10-03 20:50:56+00:00
307595,10197,2024-10-03 20:37:46+00:00
307594,10197,2024-10-03 20:15:49+00:00
307593,10197,2024-10-03 19:39:43+00:00
307592,10197,2024-10-03 19:15:41+00:00
307591,10197,2024-10-03 18:18:48+00:00
307590,10197,2024-10-03 17:55:11+00:00
307589,10197,2024-10-03 17:33:53+00:00
307588,10197,2024-10-03 17:28:52+00:00
307587,10197,2024-10-03 17:15:46+00:00
307586,10197,2024-10-03 16:49:21+00:00
307585,10197,2024-10-03 16:28:26+00:00
307584,10197,2024-10-03 16:28:13+00:00
307583,10197,2024-10-03 16:04:19+00:00
307582,10197,2024-10-03 15:50:53+00:00
307581,10197,2024-10-03 15:46:29+00:00
307580,10197,2024-10-03 15:43:07+00:00
307579,10197,2024-10-03 15:32:31+00:00
307578,10197,2024-10-03 15:29:31+00:00
307577,10197,2024-10-03 15:26:30+00:00
307576,10197,2024-10-03 15:23:05+00:00
307575,10197,2024-10-03 14:48:14+00:00
307574,10197,2024-10-03 14:34:18+00:00
307545,10190,2024-10-03 01:29:39+00:00
307544,10190,2024-10-03 00:57:45+00:00
307543,10190,2024-10-03 00:44:56+00:00
307542,10190,2024-10-02 23:44:50+00:00
307541,10190,2024-10-02 23:34:02+00:00
307540,10190,2024-10-02 22:50:20+00:00
307539,10190,2024-10-02 22:03:19+00:00
307538,10190,2024-10-02 21:49:36+00:00
307537,10190,2024-10-02 21:46:13+00:00
307536,10190,2024-10-02 21:36:45+00:00
307535,10190,2024-10-02 21:22:23+00:00
307534,10190,2024-10-02 21:17:47+00:00
307533,10190,2024-10-02 21:12:55+00:00
307532,10190,2024-10-02 21:08:50+00:00
307531,10190,2024-10-02 20:55:04+00:00
307530,10190,2024-10-02 20:46:56+00:00
307529,10190,2024-10-02 20:38:46+00:00
307528,10190,2024-10-02 20:31:39+00:00
307527,10190,2024-10-02 20:27:20+00:00
307526,10190,2024-10-02 20:25:54+00:00
307521,10190,2024-10-02 20:13:45+00:00
307520,10190,2024-10-02 20:12:27+00:00
307519,10190,2024-10-02 20:09:27+00:00
307518,10190,2024-10-02 20:05:21+00:00
307491,10190,2024-10-02 18:49:08+00:00
307488,10190,2024-10-02 18:41:23+00:00
307482,10190,2024-10-02 18:30:25+00:00
307472,10190,
307471,10190,2024-10-02 17:38:25+00:00
307468,10190,2024-10-02 16:35:22+00:00
307466,10190,2024-10-02 16:08:04+00:00
307429,10189,2024-10-02 07:55:22+00:00
307428,10189,
307427,10189,2024-10-02 07:46:21+00:00
307426,10189,
307421,10189,2024-10-02 07:24:49+00:00
307420,10189,2024-10-02 07:19:02+00:00
307419,10189,2024-10-02 07:08:03+00:00
307415,10189,2024-10-02 06:21:12+00:00
307411,10189,2024-10-02 06:07:07+00:00
307408,10189,2024-10-02 06:03:59+00:00
307405,10189,
307403,10189,2024-10-02 05:41:54+00:00
307402,10189,2024-10-02 05:39:11+00:00
307401,10189,2024-10-02 05:34:13+00:00
307400,10189,2024-10-02 05:32:18+00:00
307399,10189,2024-10-02 05:30:24+00:00
307398,10189,2024-10-02 05:10:15+00:00
307075,10144,2024-09-26 20:11:33+00:00
307074,10144,2024-09-26 19:36:19+00:00
307073,10144,2024-09-26 19:22:22+00:00
307072,10144,2024-09-26 18:48:40+00:00
307071,10144,2024-09-26 18:26:06+00:00
307070,10144,2024-09-26 17:52:32+00:00
307069,10144,2024-09-26 17:44:46+00:00
307068,10144,2024-09-26 17:11:08+00:00
307067,10144,2024-09-26 16:47:35+00:00
307066,10144,2024-09-26 16:34:06+00:00
307065,10144,2024-09-26 16:30:41+00:00
307064,10144,2024-09-26 16:10:58+00:00
307063,10144,2024-09-26 16:07:01+00:00
307062,10144,2024-09-26 15:53:19+00:00
307061,10144,2024-09-26 15:51:24+00:00
307056,10143,2024-09-26 14:09:37+00:00
307055,10143,2024-09-26 13:56:09+00:00
307054,10143,2024-09-26 13:52:30+00:00
307053,10143,2024-09-26 13:30:03+00:00
307052,10143,2024-09-26 13:28:13+00:00
307051,10143,2024-09-26 13:25:13+00:00
307050,10143,2024-09-26 13:21:58+00:00
307049,10143,2024-09-26 13:18:25+00:00
307043,10142,2024-09-26 11:20:09+00:00
307042,10142,2024-09-26 11:14:43+00:00
307041,10142,2024-09-26 11:12:26+00:00
307040,10142,2024-09-26 11:05:03+00:00
307039,10142,2024-09-26 10:51:56+00:00
307038,10142,2024-09-26 10:45:47+00:00
307037,10142,2024-09-26 10:43:15+00:00
307036,10142,2024-09-26 10:42:18+00:00
307035,10142,2024-09-26 10:39:44+00:00
307034,10142,2024-09-26 10:33:45+00:00
307033,10142,2024-09-26 10:30:20+00:00
307032,10142,2024-09-26 10:01:41+00:00
307023,10141,2024-09-26 06:18:46+00:00
307022,10141,2024-09-26 06:17:45+00:00
307021,10141,2024-09-26 06:13:04+00:00
307020,10141,2024-09-26 06:08:23+00:00
307019,10141,2024-09-26 05:58:59+00:00
307018,10141,2024-09-26 05:55:09+00:00
307017,10141,2024-09-26 05:54:22+00:00
307016,10141,2024-09-26 05:48:52+00:00
307015,10141,2024-09-26 05:48:26+00:00
307014,10141,2024-09-26 05:45:29+00:00
307013,10141,2024-09-26 05:43:22+00:00
307012,10141,2024-09-26 05:29:03+00:00
307011,10141,2024-09-26 05:24:29+00:00
307010,10141,2024-09-26 05:20:53+00:00
307009,10141,2024-09-26 05:15:34+00:00
307008,10141,2024-09-26 05:14:42+00:00
307007,10141,2024-09-26 05:11:55+00:00
307006,10141,2024-09-26 04:47:16+00:00
306935,10139,2024-09-25 21:06:01+00:00
306934,10139,2024-09-25 21:02:00+00:00
306933,10139,2024-09-25 20:50:57+00:00
306932,10139,2024-09-25 20:49:42+00:00
306931,10139,2024-09-25 20:46:28+00:00
306930,10139,2024-09-25 20:41:00+00:00
306929,10139,2024-09-25 20:35:14+00:00
306928,10139,2024-09-25 20:31:38+00:00
306927,10139,2024-09-25 20:25:06+00:00
306926,10139,2024-09-25 20:21:17+00:00
306925,10139,2024-09-25 20:12:14+00:00
306924,10139,2024-09-25 20:02:46+00:00
306923,10139,2024-09-25 19:58:36+00:00
306922,10139,2024-09-25 19:54:40+00:00
306921,10139,2024-09-25 19:50:23+00:00
306920,10139,2024-09-25 19:38:05+00:00
306919,10139,2024-09-25 19:37:25+00:00
306918,10139,2024-09-25 19:25:03+00:00
306917,10139,2024-09-25 19:12:32+00:00
306723,10138,2024-09-23 03:38:45+00:00
306722,10138,2024-09-23 02:38:36+00:00
306721,10138,2024-09-23 02:16:24+00:00
306720,10138,2024-09-23 01:35:26+00:00
306719,10138,2024-09-23 01:34:40+00:00
306718,10138,2024-09-23 00:47:55+00:00
306717,10138,2024-09-23 00:31:32+00:00
306716,10138,2024-09-22 23:45:08+00:00
306715,10138,2024-09-22 23:43:50+00:00
306714,10138,2024-09-22 23:33:00+00:00
306713,10138,2024-09-22 23:11:56+00:00
306712,10138,2024-09-22 22:59:31+00:00
306711,10138,2024-09-22 22:50:23+00:00
306710,10138,2024-09-22 22:47:03+00:00
306709,10138,2024-09-22 21:46:53+00:00
306708,10138,2024-09-22 21:35:23+00:00
306707,10138,2024-09-22 21:12:10+00:00
306706,10138,2024-09-22 21:08:43+00:00
306705,10138,2024-09-22 21:01:12+00:00
306704,10138,2024-09-22 20:57:45+00:00
306703,10138,2024-09-22 20:41:28+00:00
306693,10137,2024-09-22 14:57:00+00:00
306692,10137,2024-09-22 14:43:14+00:00
306691,10137,2024-09-22 14:42:33+00:00
306690,10137,2024-09-22 14:40:40+00:00
306689,10137,2024-09-22 14:27:33+00:00
306688,10137,2024-09-22 14:21:10+00:00
306687,10137,2024-09-22 13:48:18+00:00
306686,10137,2024-09-22 13:44:06+00:00
306685,10137,2024-09-22 13:25:39+00:00
306684,10137,2024-09-22 12:25:30+00:00
306683,10137,2024-09-22 12:05:49+00:00
306682,10137,2024-09-22 12:02:51+00:00
306681,10137,2024-09-22 11:58:46+00:00
306680,10137,2024-09-22 11:57:18+00:00
306679,10137,2024-09-22 11:38:55+00:00
306678,10137,2024-09-22 11:32:29+00:00
306677,10137,2024-09-22 11:21:33+00:00
306676,10137,2024-09-22 11:18:56+00:00
306675,10137,2024-09-22 11:16:54+00:00
306674,10137,2024-09-22 11:07:39+00:00
306673,10137,2024-09-22 11:06:45+00:00
306672,10137,2024-09-22 11:02:54+00:00
306671,10137,2024-09-22 11:01:56+00:00
306670,10137,2024-09-22 10:37:09+00:00
306669,10137,2024-09-22 09:36:58+00:00
306668,10137,2024-09-22 08:36:53+00:00
306667,10137,2024-09-22 08:28:42+00:00
306666,10137,2024-09-22 08:25:43+00:00
306665,10137,2024-09-22 07:56:31+00:00
306664,10137,2024-09-22 07:48:59+00:00
306663,10137,2024-09-22 07:41:42+00:00
306662,10137,2024-09-22 07:28:33+00:00
306661,10137,2024-09-22 07:25:41+00:00
306660,10137,2024-09-22 07:09:18+00:00
306659,10137,2024-09-22 06:55:52+00:00
306658,10137,2024-09-22 06:52:06+00:00
306657,10137,2024-09-22 06:50:17+00:00
306656,10137,2024-09-22 06:19:21+00:00
306655,10137,2024-09-22 06:15:17+00:00
306654,10137,2024-09-22 06:12:57+00:00
306631,10134,2024-09-21 15:24:12+00:00
306630,10134,2024-09-21 15:23:31+00:00
306629,10134,2024-09-21 15:08:15+00:00
306628,10134,2024-09-21 14:35:49+00:00
306627,10134,2024-09-21 14:32:22+00:00
306626,10134,2024-09-21 13:41:23+00:00
306625,10134,2024-09-21 13:06:01+00:00
306624,10134,2024-09-21 13:00:52+00:00
306623,10134,2024-09-21 12:52:12+00:00
306622,10134,2024-09-21 12:39:00+00:00
306621,10134,2024-09-21 12:17:09+00:00
306620,10134,2024-09-21 11:16:59+00:00
306619,10134,2024-09-21 10:49:46+00:00
306618,10134,2024-09-21 10:48:47+00:00
306617,10134,2024-09-21 10:46:18+00:00
306616,10134,2024-09-21 09:46:15+00:00
306615,10134,2024-09-21 09:05:06+00:00
306614,10134,2024-09-21 09:04:20+00:00
306613,10134,2024-09-21 08:44:10+00:00
306612,10134,2024-09-21 08:07:48+00:00
306611,10134,2024-09-21 07:07:43+00:00
306610,10134,2024-09-21 06:24:38+00:00
306609,10134,2024-09-21 06:11:36+00:00
306608,10134,2024-09-21 05:11:34+00:00
306607,10134,2024-09-21 05:08:07+00:00
306606,10134,2024-09-21 04:08:05+00:00
306605,10134,2024-09-21 04:04:45+00:00
306604,10134,2024-09-21 03:55:50+00:00
306603,10134,2024-09-21 03:45:42+00:00
306602,10134,2024-09-21 03:40:53+00:00
306601,10134,2024-09-21 03:37:51+00:00
306600,10134,2024-09-21 03:34:30+00:00
306599,10134,2024-09-21 03:31:04+00:00
306598,10134,2024-09-21 03:00:48+00:00
306597,10134,2024-09-21 02:51:53+00:00
306596,10134,2024-09-21 02:50:20+00:00
306586,10132,2024-09-20 22:14:08+00:00
306585,10132,2024-09-20 21:56:09+00:00
306584,10132,2024-09-20 21:51:24+00:00
306583,10132,2024-09-20 20:51:20+00:00
306582,10132,2024-09-20 20:17:30+00:00
306581,10132,2024-09-20 20:01:29+00:00
306580,10132,2024-09-20 19:14:04+00:00
306579,10132,2024-09-20 18:53:48+00:00
306578,10132,2024-09-20 18:52:54+00:00
306577,10132,2024-09-20 18:19:35+00:00
306576,10132,2024-09-20 17:50:02+00:00
306575,10132,2024-09-20 17:36:30+00:00
306574,10132,2024-09-20 17:14:25+00:00
306573,10132,2024-09-20 17:13:29+00:00
306572,10132,2024-09-20 16:47:24+00:00
306571,10132,2024-09-20 16:14:05+00:00
306570,10132,2024-09-20 16:11:48+00:00
306569,10132,2024-09-20 15:58:22+00:00
306568,10132,2024-09-20 15:54:56+00:00
306567,10132,2024-09-20 15:17:47+00:00
306552,10130,2024-09-20 11:29:45+00:00
306551,10130,2024-09-20 11:00:10+00:00
306550,10130,2024-09-20 10:18:43+00:00
306549,10130,2024-09-20 09:57:05+00:00
306548,10130,2024-09-20 09:50:05+00:00
306547,10130,2024-09-20 09:46:07+00:00
306546,10130,2024-09-20 09:40:45+00:00
306545,10130,2024-09-20 09:10:08+00:00
306544,10130,2024-09-20 08:10:02+00:00
306543,10130,2024-09-20 08:06:45+00:00
306542,10130,2024-09-20 07:30:28+00:00
306541,10130,2024-09-20 06:30:24+00:00
306540,10130,2024-09-20 05:41:22+00:00
306539,10130,2024-09-20 05:09:07+00:00
306538,10130,2024-09-20 04:08:58+00:00
306537,10130,2024-09-20 03:51:21+00:00
306536,10130,2024-09-20 03:20:17+00:00
306535,10130,2024-09-20 02:20:10+00:00
306534,10130,2024-09-20 02:17:06+00:00
306533,10130,2024-09-20 01:16:56+00:00
306532,10130,2024-09-20 00:16:47+00:00
306531,10130,2024-09-20 00:03:21+00:00
306530,10130,2024-09-19 23:41:54+00:00
306529,10130,2024-09-19 23:18:17+00:00
306528,10130,2024-09-19 22:54:39+00:00
306527,10130,2024-09-19 22:41:12+00:00
306526,10130,2024-09-19 22:37:05+00:00
306525,10130,2024-09-19 22:17:25+00:00
306524,10130,2024-09-19 22:00:11+00:00
306523,10130,2024-09-19 21:58:20+00:00
306499,10127,2024-09-19 05:31:58+00:00
306498,10127,2024-09-19 05:08:18+00:00
306497,10127,2024-09-19 04:08:07+00:00
306496,10127,2024-09-19 03:07:57+00:00
306495,10127,2024-09-19 03:06:40+00:00
306494,10127,2024-09-19 03:05:57+00:00
306493,10127,2024-09-19 02:05:54+00:00
306492,10127,2024-09-19 02:04:57+00:00
306491,10127,2024-09-19 01:47:40+00:00
306490,10127,2024-09-19 01:21:26+00:00
306489,10127,2024-09-19 01:20:44+00:00
306488,10127,2024-09-19 00:29:47+00:00
306487,10127,2024-09-19 00:03:20+00:00
306486,10127,2024-09-19 00:01:31+00:00
306485,10127,2024-09-18 23:07:36+00:00
306484,10127,2024-09-18 22:14:45+00:00
306483,10127,2024-09-18 21:14:41+00:00
306482,10127,2024-09-18 21:01:09+00:00
306481,10127,2024-09-18 20:39:30+00:00
306480,10127,2024-09-18 20:26:04+00:00
306479,10127,2024-09-18 20:22:41+00:00
306478,10127,2024-09-18 20:08:11+00:00
306477,10127,2024-09-18 20:06:36+00:00
306476,10127,2024-09-18 20:05:02+00:00
306475,10127,
306454,10126,2024-09-18 17:34:47+00:00
306453,10126,2024-09-18 17:24:21+00:00
306452,10126,2024-09-18 17:02:19+00:00
306451,10126,2024-09-18 16:18:08+00:00
306450,10126,2024-09-18 15:26:33+00:00
306449,10126,2024-09-18 14:26:27+00:00
306448,10126,2024-09-18 14:24:21+00:00
306447,10126,2024-09-18 14:15:52+00:00
306446,10126,2024-09-18 13:15:45+00:00
306445,10126,2024-09-18 12:56:06+00:00
306444,10126,2024-09-18 12:27:32+00:00
306443,10126,2024-09-18 12:11:29+00:00
306442,10126,2024-09-18 11:50:33+00:00
306441,10126,2024-09-18 11:25:00+00:00
306440,10126,2024-09-18 11:11:07+00:00
306439,10126,2024-09-18 11:03:22+00:00
306438,10126,2024-09-18 10:41:02+00:00
306437,10126,2024-09-18 10:36:36+00:00
306436,10126,2024-09-18 10:30:34+00:00
306435,10126,2024-09-18 10:18:45+00:00
306434,10126,2024-09-18 10:17:53+00:00
306433,10126,2024-09-18 10:10:55+00:00
306432,10126,2024-09-18 10:07:07+00:00
306431,10126,2024-09-18 10:06:06+00:00
306430,10126,2024-09-18 10:02:18+00:00
306429,10126,2024-09-18 10:00:33+00:00
306428,10126,2024-09-18 09:59:49+00:00
306427,10126,2024-09-18 09:56:59+00:00
306426,10126,2024-09-18 09:50:01+00:00
306425,10126,2024-09-18 09:49:25+00:00
306424,10126,2024-09-18 09:47:19+00:00
306423,10126,2024-09-18 09:31:55+00:00
306422,10126,2024-09-18 09:29:18+00:00
306421,10126,2024-09-18 09:25:35+00:00
306420,10126,2024-09-18 09:20:37+00:00
306419,10126,2024-09-18 09:18:55+00:00
306418,10126,2024-09-18 09:17:37+00:00
306417,10126,2024-09-18 09:15:13+00:00
306416,10126,2024-09-18 09:13:30+00:00
306415,10126,2024-09-18 09:10:44+00:00
306414,10126,2024-09-18 09:09:26+00:00
306413,10126,2024-09-18 09:07:16+00:00
306412,10126,2024-09-18 09:05:23+00:00
306411,10126,2024-09-18 08:56:22+00:00
306410,10126,2024-09-18 08:54:46+00:00
306409,10126,2024-09-18 08:44:27+00:00
306408,10126,2024-09-18 08:42:49+00:00
306407,10126,2024-09-18 08:41:47+00:00
306406,10126,2024-09-18 08:28:25+00:00
306405,10126,2024-09-18 08:22:27+00:00
306404,10126,2024-09-18 08:15:38+00:00
306403,10126,2024-09-18 08:05:29+00:00
306402,10126,2024-09-18 08:03:28+00:00
306401,10126,2024-09-18 07:58:34+00:00
306400,10126,2024-09-18 07:31:55+00:00
306399,10126,2024-09-18 07:29:03+00:00
306391,10125,2024-09-18 05:35:11+00:00
306390,10125,2024-09-18 05:25:29+00:00
306389,10125,2024-09-18 04:25:23+00:00
306388,10125,2024-09-18 03:43:03+00:00
306387,10125,2024-09-18 03:33:30+00:00
306386,10125,2024-09-18 03:30:55+00:00
306385,10125,2024-09-18 02:50:51+00:00
306384,10125,2024-09-18 02:35:37+00:00
306383,10125,2024-09-18 01:59:17+00:00
306382,10125,2024-09-18 00:59:13+00:00
306381,10125,2024-09-18 00:02:17+00:00
306380,10125,2024-09-17 23:02:06+00:00
306379,10125,2024-09-17 23:01:09+00:00
306378,10125,2024-09-17 22:10:16+00:00
306377,10125,2024-09-17 21:10:06+00:00
306376,10125,2024-09-17 20:45:20+00:00
306375,10125,2024-09-17 20:42:02+00:00
306374,10125,2024-09-17 20:24:26+00:00
306373,10125,2024-09-17 19:24:15+00:00
306372,10125,2024-09-17 18:24:04+00:00
306371,10125,2024-09-17 17:24:00+00:00
306370,10125,2024-09-17 17:23:19+00:00
306369,10125,2024-09-17 17:22:40+00:00
306368,10125,2024-09-17 17:09:05+00:00
306367,10125,2024-09-17 16:56:40+00:00
306366,10125,2024-09-17 16:53:39+00:00
306365,10125,2024-09-17 16:52:36+00:00
306364,10125,2024-09-17 16:50:29+00:00
306363,10125,2024-09-17 16:49:36+00:00
306362,10125,2024-09-17 16:48:51+00:00
306361,10125,2024-09-17 16:45:16+00:00
306360,10125,2024-09-17 16:42:24+00:00
306359,10125,2024-09-17 16:38:39+00:00
306358,10125,2024-09-17 16:35:57+00:00
306357,10125,2024-09-17 16:32:22+00:00
